sk_produto,codigo_produto,ean,nome_produto,marca,departamento,categoria,subcategoria,unidade_medida,peso_liquido_g,produto_marca_propria,perecivel,fornecedor_padrao_sk,preco_lista,custo_unitario,margem_base_pct,ativo,ativo_flag
11086,PRD011086,7890000011086,Detergente Kids 11086,Marca B,Açougue,Cereais,Grande,ML,4228.0,0,0,36,174.6,137.93,37.0,1,True
11087,PRD011087,7890000011087,Shampoo Original 11087,Marca C,Padaria,Perfumaria,Econômico,CX,4301.0,0,0,37,102.9,60.71,44.0,1,True
11088,PRD011088,7890000011088,Iogurte Tradicional 11088,Marca D,Bazar,Grãos,Standard,UN,4374.0,1,1,38,616.8,456.43,18.0,1,True
11089,PRD011089,7890000011089,Queijo Premium 11089,Marca E,Pet,Sucos,Premium,KG,4447.0,0,1,39,389.7,296.17,25.0,1,True
11090,PRD011090,7890000011090,Pão Integral 11090,Marca F,Mercearia,Banho,Diet,G,4520.0,0,1,40,20.0,14.4,32.0,1,True
11091,PRD011091,7890000011091,Biscoito Light 11091,Marca G,Mercearia,Casa,Light,L,4593.0,0,0,41,21.3,15.34,39.0,1,True
11092,PRD011092,7890000011092,Café Zero 11092,Marca H,Bebidas,Frios,Zero,ML,4666.0,0,0,42,108.4,73.71,46.0,1,True
11093,PRD011093,7890000011093,Açúcar Família 11093,Marca I,Higiene,Carnes,Tradicional,CX,4739.0,0,0,43,80.7,50.84,20.0,1,True
11094,PRD011094,7890000011094,Farinha Econômico 11094,Marca J,Limpeza,Pães,Orgânico,UN,4812.0,0,0,44,221.2,145.99,27.0,1,True
11095,PRD011095,7890000011095,Óleo Natural 11095,Marca K,Laticínios,Utilidades,Sem Glúten,KG,4885.0,0,0,45,138.5,98.34,34.0,1,True
11096,PRD011096,7890000011096,Água Suave 11096,Marca L,Açougue,Animais,Sem Lactose,G,108.0,0,0,46,205.6,162.42,41.0,1,True
11097,PRD011097,7890000011097,Chocolate Extra 11097,Marca M,Padaria,Doces,Kids,L,181.0,0,1,47,19.9,11.74,48.0,1,True
11098,PRD011098,7890000011098,Ração Max 11098,Marca N,Bazar,Cereais,Família,ML,254.0,0,1,48,7.8,5.77,22.0,1,True
11099,PRD011099,7890000011099,Absorvente Fresh 11099,Marca Própria,Pet,Perfumaria,Refil,CX,327.0,1,1,49,432.7,328.85,29.0,1,True
11100,PRD011100,7890000011100,Arroz Plus 11100,Marca A,Mercearia,Grãos,Concentrado,UN,400.0,0,0,50,33.0,23.76,36.0,1,True
11101,PRD011101,7890000011101,Feijão Caseiro 11101,Marca B,Mercearia,Sucos,Mini,KG,473.0,0,0,51,34.3,24.7,43.0,1,True
11102,PRD011102,7890000011102,Macarrão Artesanal 11102,Marca C,Bebidas,Banho,Grande,G,546.0,0,0,52,125.4,85.27,50.0,1,True
11103,PRD011103,7890000011103,Leite Fortificado 11103,Marca D,Higiene,Casa,Econômico,L,619.0,0,0,53,99.7,62.81,24.0,1,True
11104,PRD011104,7890000011104,Refrigerante Kids 11104,Marca E,Limpeza,Frios,Standard,ML,692.0,0,0,54,24.2,15.97,31.0,1,True
11105,PRD011105,7890000011105,Sabonete Original 11105,Marca F,Laticínios,Carnes,Premium,CX,765.0,0,0,55,167.5,118.93,38.0,1,True
11106,PRD011106,7890000011106,Detergente Tradicional 11106,Marca G,Açougue,Pães,Diet,UN,838.0,0,1,56,236.6,186.91,45.0,1,True
11107,PRD011107,7890000011107,Shampoo Premium 11107,Marca H,Padaria,Utilidades,Light,KG,911.0,0,1,57,56.9,33.57,19.0,1,True
11108,PRD011108,7890000011108,Iogurte Integral 11108,Marca I,Bazar,Animais,Zero,G,984.0,0,1,58,48.8,36.11,26.0,1,True
11109,PRD011109,7890000011109,Queijo Light 11109,Marca J,Pet,Doces,Tradicional,L,1057.0,0,0,59,475.7,361.53,33.0,1,True
11110,PRD011110,7890000011110,Pão Zero 11110,Marca K,Mercearia,Cereais,Orgânico,ML,1130.0,1,0,60,46.0,33.12,40.0,1,True
11111,PRD011111,7890000011111,Biscoito Família 11111,Marca L,Mercearia,Perfumaria,Sem Glúten,CX,1203.0,0,0,61,47.3,34.06,47.0,1,True
11112,PRD011112,7890000011112,Café Econômico 11112,Marca M,Bebidas,Grãos,Sem Lactose,UN,1276.0,0,0,62,142.4,96.83,21.0,1,True
11113,PRD011113,7890000011113,Açúcar Natural 11113,Marca N,Higiene,Sucos,Kids,KG,1349.0,0,0,63,118.7,74.78,28.0,1,True
11114,PRD011114,7890000011114,Farinha Suave 11114,Marca Própria,Limpeza,Banho,Família,G,1422.0,0,0,64,47.2,31.15,35.0,1,True
11115,PRD011115,7890000011115,Óleo Extra 11115,Marca A,Laticínios,Casa,Refil,L,1495.0,0,1,65,16.5,11.72,42.0,1,True
11116,PRD011116,7890000011116,Água Max 11116,Marca B,Açougue,Frios,Concentrado,ML,1568.0,0,1,66,267.6,211.4,49.0,1,True
11117,PRD011117,7890000011117,Chocolate Fresh 11117,Marca C,Padaria,Carnes,Mini,CX,1641.0,0,1,67,93.9,55.4,23.0,1,True
11118,PRD011118,7890000011118,Ração Plus 11118,Marca D,Bazar,Pães,Grande,UN,1714.0,0,0,68,89.8,66.45,30.0,1,True
11119,PRD011119,7890000011119,Absorvente Caseiro 11119,Marca E,Pet,Utilidades,Econômico,KG,1787.0,0,0,69,518.7,394.21,37.0,1,True
11120,PRD011120,7890000011120,Arroz Artesanal 11120,Marca F,Mercearia,Animais,Standard,G,1860.0,0,0,70,59.0,42.48,44.0,1,True
11121,PRD011121,7890000011121,Feijão Fortificado 11121,Marca G,Mercearia,Doces,Premium,L,1933.0,1,0,71,60.3,43.42,18.0,1,True
11122,PRD011122,7890000011122,Macarrão Kids 11122,Marca H,Bebidas,Cereais,Diet,ML,2006.0,0,0,72,159.4,108.39,25.0,1,True
11123,PRD011123,7890000011123,Leite Original 11123,Marca I,Higiene,Perfumaria,Light,CX,2079.0,0,0,73,137.7,86.75,32.0,1,True
11124,PRD011124,7890000011124,Refrigerante Tradicional 11124,Marca J,Limpeza,Grãos,Zero,UN,2152.0,0,1,74,70.2,46.33,39.0,1,True
11125,PRD011125,7890000011125,Sabonete Premium 11125,Marca K,Laticínios,Sucos,Tradicional,KG,2225.0,0,1,75,45.5,32.31,46.0,1,True
11126,PRD011126,7890000011126,Detergente Integral 11126,Marca L,Açougue,Banho,Orgânico,G,2298.0,0,1,76,298.6,235.89,20.0,1,True
11127,PRD011127,7890000011127,Shampoo Light 11127,Marca M,Padaria,Casa,Sem Glúten,L,2371.0,0,0,77,10.9,6.43,27.0,1,True
11128,PRD011128,7890000011128,Iogurte Zero 11128,Marca N,Bazar,Frios,Sem Lactose,ML,2444.0,0,0,78,130.8,96.79,34.0,1,True
11129,PRD011129,7890000011129,Queijo Família 11129,Marca Própria,Pet,Carnes,Kids,CX,2517.0,0,0,79,11.7,8.89,41.0,1,True
11130,PRD011130,7890000011130,Pão Econômico 11130,Marca A,Mercearia,Pães,Família,UN,2590.0,0,0,80,72.0,51.84,48.0,1,True
11131,PRD011131,7890000011131,Biscoito Natural 11131,Marca B,Mercearia,Utilidades,Refil,KG,2663.0,0,0,81,73.3,52.78,22.0,1,True
11132,PRD011132,7890000011132,Café Suave 11132,Marca C,Bebidas,Animais,Concentrado,G,2736.0,1,0,82,176.4,119.95,29.0,1,True
11133,PRD011133,7890000011133,Açúcar Extra 11133,Marca D,Higiene,Doces,Mini,L,2809.0,0,1,83,156.7,98.72,36.0,1,True
11134,PRD011134,7890000011134,Farinha Max 11134,Marca E,Limpeza,Cereais,Grande,ML,2882.0,0,1,84,93.2,61.51,43.0,1,True
11135,PRD011135,7890000011135,Óleo Fresh 11135,Marca F,Laticínios,Perfumaria,Econômico,CX,2955.0,0,1,85,74.5,52.9,50.0,1,True
11136,PRD011136,7890000011136,Água Plus 11136,Marca G,Açougue,Grãos,Standard,UN,3028.0,0,0,86,329.6,260.38,24.0,1,True
11137,PRD011137,7890000011137,Chocolate Caseiro 11137,Marca H,Padaria,Sucos,Premium,KG,3101.0,0,0,87,47.9,28.26,31.0,1,True
11138,PRD011138,7890000011138,Ração Artesanal 11138,Marca I,Bazar,Banho,Diet,G,3174.0,0,0,88,171.8,127.13,38.0,1,True
11139,PRD011139,7890000011139,Absorvente Fortificado 11139,Marca J,Pet,Casa,Light,L,3247.0,0,0,89,54.7,41.57,45.0,1,True
11140,PRD011140,7890000011140,Arroz Kids 11140,Marca K,Mercearia,Frios,Zero,ML,3320.0,0,0,90,85.0,61.2,19.0,1,True
11141,PRD011141,7890000011141,Feijão Original 11141,Marca L,Mercearia,Carnes,Tradicional,CX,3393.0,0,0,91,86.3,62.14,26.0,1,True
11142,PRD011142,7890000011142,Macarrão Tradicional 11142,Marca M,Bebidas,Pães,Orgânico,UN,3466.0,0,1,92,193.4,131.51,33.0,1,True
11143,PRD011143,7890000011143,Leite Premium 11143,Marca N,Higiene,Utilidades,Sem Glúten,KG,3539.0,1,1,93,175.7,110.69,40.0,1,True
11144,PRD011144,7890000011144,Refrigerante Integral 11144,Marca Própria,Limpeza,Animais,Sem Lactose,G,3612.0,0,1,94,116.2,76.69,47.0,1,True
11145,PRD011145,7890000011145,Sabonete Light 11145,Marca A,Laticínios,Doces,Kids,L,3685.0,0,0,95,103.5,73.49,21.0,1,True
11146,PRD011146,7890000011146,Detergente Zero 11146,Marca B,Açougue,Cereais,Família,ML,3758.0,0,0,96,360.6,284.87,28.0,1,True
11147,PRD011147,7890000011147,Shampoo Família 11147,Marca C,Padaria,Perfumaria,Refil,CX,3831.0,0,0,97,84.9,50.09,35.0,1,True
11148,PRD011148,7890000011148,Iogurte Econômico 11148,Marca D,Bazar,Grãos,Concentrado,UN,3904.0,0,0,98,212.8,157.47,42.0,1,True
11149,PRD011149,7890000011149,Queijo Natural 11149,Marca E,Pet,Sucos,Mini,KG,3977.0,0,0,99,97.7,74.25,49.0,1,True
11150,PRD011150,7890000011150,Pão Suave 11150,Marca F,Mercearia,Banho,Grande,G,4050.0,0,0,100,98.0,70.56,23.0,1,True
11151,PRD011151,7890000011151,Biscoito Extra 11151,Marca G,Mercearia,Casa,Econômico,L,4123.0,0,1,101,99.3,71.5,30.0,1,True
11152,PRD011152,7890000011152,Café Max 11152,Marca H,Bebidas,Frios,Standard,ML,4196.0,0,1,102,210.4,143.07,37.0,1,True
11153,PRD011153,7890000011153,Açúcar Fresh 11153,Marca I,Higiene,Carnes,Premium,CX,4269.0,0,1,103,194.7,122.66,44.0,1,True
11154,PRD011154,7890000011154,Farinha Plus 11154,Marca J,Limpeza,Pães,Diet,UN,4342.0,1,0,104,139.2,91.87,18.0,1,True
11155,PRD011155,7890000011155,Óleo Caseiro 11155,Marca K,Laticínios,Utilidades,Light,KG,4415.0,0,0,105,132.5,94.08,25.0,0,0
11156,PRD011156,7890000011156,Água Artesanal 11156,Marca L,Açougue,Animais,Zero,G,4488.0,0,0,106,391.6,309.36,32.0,1,True
11157,PRD011157,7890000011157,Chocolate Fortificado 11157,Marca M,Padaria,Doces,Tradicional,L,4561.0,0,0,107,1.9,1.12,39.0,1,True
11158,PRD011158,7890000011158,Ração Kids 11158,Marca N,Bazar,Cereais,Orgânico,ML,4634.0,0,0,108,253.8,187.81,46.0,1,True
11159,PRD011159,7890000011159,Absorvente Original 11159,Marca Própria,Pet,Perfumaria,Sem Glúten,CX,4707.0,0,0,109,140.7,106.93,20.0,1,True
11160,PRD011160,7890000011160,Arroz Tradicional 11160,Marca A,Mercearia,Grãos,Sem Lactose,UN,4780.0,0,1,110,111.0,79.92,27.0,1,True
11161,PRD011161,7890000011161,Feijão Premium 11161,Marca B,Mercearia,Sucos,Kids,KG,4853.0,0,1,111,112.3,80.86,34.0,1,True
11162,PRD011162,7890000011162,Macarrão Integral 11162,Marca C,Bebidas,Banho,Família,G,76.0,0,1,112,227.4,154.63,41.0,1,True
11163,PRD011163,7890000011163,Leite Light 11163,Marca D,Higiene,Casa,Refil,L,149.0,0,0,113,213.7,134.63,48.0,1,True
11164,PRD011164,7890000011164,Refrigerante Zero 11164,Marca E,Limpeza,Frios,Concentrado,ML,222.0,0,0,114,162.2,107.05,22.0,1,True
11165,PRD011165,7890000011165,Sabonete Família 11165,Marca F,Laticínios,Carnes,Mini,CX,295.0,1,0,115,161.5,114.67,29.0,1,True
11166,PRD011166,7890000011166,Detergente Econômico 11166,Marca G,Açougue,Pães,Grande,UN,368.0,0,0,116,422.6,333.85,36.0,1,True
11167,PRD011167,7890000011167,Shampoo Natural 11167,Marca H,Padaria,Utilidades,Econômico,KG,441.0,0,0,117,38.9,22.95,43.0,1,True
11168,PRD011168,7890000011168,Iogurte Suave 11168,Marca I,Bazar,Animais,Standard,G,514.0,0,0,118,294.8,218.15,50.0,1,True
11169,PRD011169,7890000011169,Queijo Extra 11169,Marca J,Pet,Doces,Premium,L,587.0,0,1,119,183.7,139.61,24.0,1,True
11170,PRD011170,7890000011170,Pão Max 11170,Marca K,Mercearia,Cereais,Diet,ML,660.0,0,1,120,124.0,89.28,31.0,1,True
11171,PRD011171,7890000011171,Biscoito Fresh 11171,Marca L,Mercearia,Perfumaria,Light,CX,733.0,0,1,121,125.3,90.22,38.0,1,True
11172,PRD011172,7890000011172,Café Plus 11172,Marca M,Bebidas,Grãos,Zero,UN,806.0,0,0,122,244.4,166.19,45.0,1,True
11173,PRD011173,7890000011173,Açúcar Caseiro 11173,Marca N,Higiene,Sucos,Tradicional,KG,879.0,0,0,123,232.7,146.6,19.0,1,True
11174,PRD011174,7890000011174,Farinha Artesanal 11174,Marca Própria,Limpeza,Banho,Orgânico,G,952.0,0,0,124,185.2,122.23,26.0,1,True
11175,PRD011175,7890000011175,Óleo Fortificado 11175,Marca A,Laticínios,Casa,Sem Glúten,L,1025.0,0,0,125,10.5,7.46,33.0,1,True
11176,PRD011176,7890000011176,Água Kids 11176,Marca B,Açougue,Frios,Sem Lactose,ML,1098.0,1,0,126,453.6,358.34,40.0,1,True
11177,PRD011177,7890000011177,Chocolate Original 11177,Marca C,Padaria,Carnes,Kids,CX,1171.0,0,0,127,75.9,44.78,47.0,1,True
11178,PRD011178,7890000011178,Ração Tradicional 11178,Marca D,Bazar,Pães,Família,UN,1244.0,0,1,128,335.8,248.49,21.0,1,True
11179,PRD011179,7890000011179,Absorvente Premium 11179,Marca E,Pet,Utilidades,Refil,KG,1317.0,0,1,129,226.7,172.29,28.0,1,True
11180,PRD011180,7890000011180,Arroz Integral 11180,Marca F,Mercearia,Animais,Concentrado,G,1390.0,0,1,130,137.0,98.64,35.0,1,True
11181,PRD011181,7890000011181,Feijão Light 11181,Marca G,Mercearia,Doces,Mini,L,1463.0,0,0,131,138.3,99.58,42.0,1,True
11182,PRD011182,7890000011182,Macarrão Zero 11182,Marca H,Bebidas,Cereais,Grande,ML,1536.0,0,0,132,11.4,7.75,49.0,1,True
11183,PRD011183,7890000011183,Leite Família 11183,Marca I,Higiene,Perfumaria,Econômico,CX,1609.0,0,0,133,251.7,158.57,23.0,1,True
11184,PRD011184,7890000011184,Refrigerante Econômico 11184,Marca J,Limpeza,Grãos,Standard,UN,1682.0,0,0,134,208.2,137.41,30.0,1,True
11185,PRD011185,7890000011185,Sabonete Natural 11185,Marca K,Laticínios,Sucos,Premium,KG,1755.0,0,0,135,39.5,28.05,37.0,1,True
11186,PRD011186,7890000011186,Detergente Suave 11186,Marca L,Açougue,Banho,Diet,G,1828.0,0,0,136,34.6,27.33,44.0,1,True
11187,PRD011187,7890000011187,Shampoo Extra 11187,Marca M,Padaria,Casa,Light,L,1901.0,1,1,137,112.9,66.61,18.0,1,True
11188,PRD011188,7890000011188,Iogurte Max 11188,Marca N,Bazar,Frios,Zero,ML,1974.0,0,1,138,376.8,278.83,25.0,1,True
11189,PRD011189,7890000011189,Queijo Fresh 11189,Marca Própria,Pet,Carnes,Tradicional,CX,2047.0,0,1,139,269.7,204.97,32.0,1,True
11190,PRD011190,7890000011190,Pão Plus 11190,Marca A,Mercearia,Pães,Orgânico,UN,2120.0,0,0,140,150.0,108.0,39.0,1,True
11191,PRD011191,7890000011191,Biscoito Caseiro 11191,Marca B,Mercearia,Utilidades,Sem Glúten,KG,2193.0,0,0,141,151.3,108.94,46.0,1,True
11192,PRD011192,7890000011192,Café Artesanal 11192,Marca C,Bebidas,Animais,Sem Lactose,G,2266.0,0,0,142,28.4,19.31,20.0,1,True
11193,PRD011193,7890000011193,Açúcar Fortificado 11193,Marca D,Higiene,Doces,Kids,L,2339.0,0,0,143,270.7,170.54,27.0,1,True
11194,PRD011194,7890000011194,Farinha Kids 11194,Marca E,Limpeza,Cereais,Família,ML,2412.0,0,0,144,11.2,7.39,34.0,1,True
11195,PRD011195,7890000011195,Óleo Original 11195,Marca F,Laticínios,Perfumaria,Refil,CX,2485.0,0,0,145,68.5,48.64,41.0,1,True
11196,PRD011196,7890000011196,Água Tradicional 11196,Marca G,Açougue,Grãos,Concentrado,UN,2558.0,0,1,146,65.6,51.82,48.0,1,True
11197,PRD011197,7890000011197,Chocolate Premium 11197,Marca H,Padaria,Sucos,Mini,KG,2631.0,0,1,147,29.9,17.64,22.0,1,True
11198,PRD011198,7890000011198,Ração Integral 11198,Marca I,Bazar,Banho,Grande,G,2704.0,1,1,148,417.8,309.17,29.0,1,True
11199,PRD011199,7890000011199,Absorvente Light 11199,Marca J,Pet,Casa,Econômico,L,2777.0,0,0,149,312.7,237.65,36.0,1,True
11200,PRD011200,7890000011200,Arroz Zero 11200,Marca K,Mercearia,Frios,Standard,ML,2850.0,0,0,150,13.0,9.36,43.0,1,True
11201,PRD011201,7890000011201,Feijão Família 11201,Marca L,Mercearia,Carnes,Premium,CX,2923.0,0,0,151,14.3,10.3,50.0,1,True
11202,PRD011202,7890000011202,Macarrão Econômico 11202,Marca M,Bebidas,Pães,Diet,UN,2996.0,0,0,152,45.4,30.87,24.0,1,True
11203,PRD011203,7890000011203,Leite Natural 11203,Marca N,Higiene,Utilidades,Light,KG,3069.0,0,0,153,289.7,182.51,31.0,1,True
11204,PRD011204,7890000011204,Refrigerante Suave 11204,Marca Própria,Limpeza,Animais,Zero,G,3142.0,0,0,154,34.2,22.57,38.0,1,True
11205,PRD011205,7890000011205,Sabonete Extra 11205,Marca A,Laticínios,Doces,Tradicional,L,3215.0,0,1,155,97.5,69.23,45.0,1,True
11206,PRD011206,7890000011206,Detergente Max 11206,Marca B,Açougue,Cereais,Orgânico,ML,3288.0,0,1,156,96.6,76.31,19.0,1,True
11207,PRD011207,7890000011207,Shampoo Fresh 11207,Marca C,Padaria,Perfumaria,Sem Glúten,CX,3361.0,0,1,157,66.9,39.47,26.0,1,True
11208,PRD011208,7890000011208,Iogurte Plus 11208,Marca D,Bazar,Grãos,Sem Lactose,UN,3434.0,0,0,158,458.8,339.51,33.0,1,True
11209,PRD011209,7890000011209,Queijo Caseiro 11209,Marca E,Pet,Sucos,Kids,KG,3507.0,1,0,159,355.7,270.33,40.0,1,True
11210,PRD011210,7890000011210,Pão Artesanal 11210,Marca F,Mercearia,Banho,Família,G,3580.0,0,0,160,26.0,18.72,47.0,1,True
11211,PRD011211,7890000011211,Biscoito Fortificado 11211,Marca G,Mercearia,Casa,Refil,L,3653.0,0,0,161,27.3,19.66,21.0,1,True
11212,PRD011212,7890000011212,Café Kids 11212,Marca H,Bebidas,Frios,Concentrado,ML,3726.0,0,0,162,62.4,42.43,28.0,1,True
11213,PRD011213,7890000011213,Açúcar Original 11213,Marca I,Higiene,Carnes,Mini,CX,3799.0,0,0,163,8.7,5.48,35.0,1,True
11214,PRD011214,7890000011214,Farinha Tradicional 11214,Marca J,Limpeza,Pães,Grande,UN,3872.0,0,1,164,57.2,37.75,42.0,1,True
11215,PRD011215,7890000011215,Óleo Premium 11215,Marca K,Laticínios,Utilidades,Econômico,KG,3945.0,0,1,165,126.5,89.82,49.0,1,True
11216,PRD011216,7890000011216,Água Integral 11216,Marca L,Açougue,Animais,Standard,G,4018.0,0,1,166,127.6,100.8,23.0,1,True
11217,PRD011217,7890000011217,Chocolate Light 11217,Marca M,Padaria,Doces,Premium,L,4091.0,0,0,167,103.9,61.3,30.0,1,True
11218,PRD011218,7890000011218,Ração Zero 11218,Marca N,Bazar,Cereais,Diet,ML,4164.0,0,0,168,499.8,369.85,37.0,1,True
11219,PRD011219,7890000011219,Absorvente Família 11219,Marca Própria,Pet,Perfumaria,Light,CX,4237.0,0,0,169,398.7,303.01,44.0,1,True
11220,PRD011220,7890000011220,Arroz Econômico 11220,Marca A,Mercearia,Grãos,Zero,UN,4310.0,1,0,170,39.0,28.08,18.0,1,True
11221,PRD011221,7890000011221,Feijão Natural 11221,Marca B,Mercearia,Sucos,Tradicional,KG,4383.0,0,0,171,40.3,29.02,25.0,1,True
11222,PRD011222,7890000011222,Macarrão Suave 11222,Marca C,Bebidas,Banho,Orgânico,G,4456.0,0,0,172,79.4,53.99,32.0,1,True
11223,PRD011223,7890000011223,Leite Extra 11223,Marca D,Higiene,Casa,Sem Glúten,L,4529.0,0,1,173,27.7,17.45,39.0,1,True
11224,PRD011224,7890000011224,Refrigerante Max 11224,Marca E,Limpeza,Frios,Sem Lactose,ML,4602.0,0,1,174,80.2,52.93,46.0,1,True
11225,PRD011225,7890000011225,Sabonete Fresh 11225,Marca F,Laticínios,Carnes,Kids,CX,4675.0,0,1,175,155.5,110.41,20.0,1,True
11226,PRD011226,7890000011226,Detergente Plus 11226,Marca G,Açougue,Pães,Família,UN,4748.0,0,0,176,158.6,125.29,27.0,1,True
11227,PRD011227,7890000011227,Shampoo Caseiro 11227,Marca H,Padaria,Utilidades,Refil,KG,4821.0,0,0,177,20.9,12.33,34.0,1,True
11228,PRD011228,7890000011228,Iogurte Artesanal 11228,Marca I,Bazar,Animais,Concentrado,G,4894.0,0,0,178,540.8,400.19,41.0,1,True
11229,PRD011229,7890000011229,Queijo Fortificado 11229,Marca J,Pet,Doces,Mini,L,117.0,0,0,179,441.7,335.69,48.0,1,True
11230,PRD011230,7890000011230,Pão Kids 11230,Marca K,Mercearia,Cereais,Grande,ML,190.0,0,0,180,52.0,37.44,22.0,1,True
11231,PRD011231,7890000011231,Biscoito Original 11231,Marca L,Mercearia,Perfumaria,Econômico,CX,263.0,1,0,181,53.3,38.38,29.0,1,True
11232,PRD011232,7890000011232,Café Tradicional 11232,Marca M,Bebidas,Grãos,Standard,UN,336.0,0,1,182,96.4,65.55,36.0,1,True
11233,PRD011233,7890000011233,Açúcar Premium 11233,Marca N,Higiene,Sucos,Premium,KG,409.0,0,1,183,46.7,29.42,43.0,1,True
11234,PRD011234,7890000011234,Farinha Integral 11234,Marca Própria,Limpeza,Banho,Diet,G,482.0,0,1,184,103.2,68.11,50.0,1,True
11235,PRD011235,7890000011235,Óleo Light 11235,Marca A,Laticínios,Casa,Light,L,555.0,0,0,185,4.5,3.2,24.0,1,True
11236,PRD011236,7890000011236,Água Zero 11236,Marca B,Açougue,Frios,Zero,ML,628.0,0,0,186,189.6,149.78,31.0,1,True
11237,PRD011237,7890000011237,Chocolate Família 11237,Marca C,Padaria,Carnes,Tradicional,CX,701.0,0,0,187,57.9,34.16,38.0,1,True
11238,PRD011238,7890000011238,Ração Econômico 11238,Marca D,Bazar,Pães,Orgânico,UN,774.0,0,0,188,581.8,430.53,45.0,1,True
11239,PRD011239,7890000011239,Absorvente Natural 11239,Marca E,Pet,Utilidades,Sem Glúten,KG,847.0,0,0,189,484.7,368.37,19.0,1,True
11240,PRD011240,7890000011240,Arroz Suave 11240,Marca F,Mercearia,Animais,Sem Lactose,G,920.0,0,0,190,65.0,46.8,26.0,1,True
11241,PRD011241,7890000011241,Feijão Extra 11241,Marca G,Mercearia,Doces,Kids,L,993.0,0,1,191,66.3,47.74,33.0,1,True
11242,PRD011242,7890000011242,Macarrão Max 11242,Marca H,Bebidas,Cereais,Família,ML,1066.0,1,1,192,113.4,77.11,40.0,1,True
11243,PRD011243,7890000011243,Leite Fresh 11243,Marca I,Higiene,Perfumaria,Refil,CX,1139.0,0,1,193,65.7,41.39,47.0,1,True
11244,PRD011244,7890000011244,Refrigerante Plus 11244,Marca J,Limpeza,Grãos,Concentrado,UN,1212.0,0,0,194,126.2,83.29,21.0,1,True
11245,PRD011245,7890000011245,Sabonete Caseiro 11245,Marca K,Laticínios,Sucos,Mini,KG,1285.0,0,0,195,33.5,23.79,28.0,1,True
11246,PRD011246,7890000011246,Detergente Artesanal 11246,Marca L,Açougue,Banho,Grande,G,1358.0,0,0,196,220.6,174.27,35.0,1,True
11247,PRD011247,7890000011247,Shampoo Fortificado 11247,Marca M,Padaria,Casa,Econômico,L,1431.0,0,0,197,94.9,55.99,42.0,1,True
11248,PRD011248,7890000011248,Iogurte Kids 11248,Marca N,Bazar,Frios,Standard,ML,1504.0,0,0,198,622.8,460.87,49.0,1,True
11249,PRD011249,7890000011249,Queijo Original 11249,Marca Própria,Pet,Carnes,Premium,CX,1577.0,0,0,199,527.7,401.05,23.0,1,True
11250,PRD011250,7890000011250,Pão Tradicional 11250,Marca A,Mercearia,Pães,Diet,UN,1650.0,0,1,200,78.0,56.16,30.0,1,True
11251,PRD011251,7890000011251,Biscoito Premium 11251,Marca B,Mercearia,Utilidades,Light,KG,1723.0,0,1,201,79.3,57.1,37.0,1,True
11252,PRD011252,7890000011252,Café Integral 11252,Marca C,Bebidas,Animais,Zero,G,1796.0,0,1,202,130.4,88.67,44.0,0,0
11253,PRD011253,7890000011253,Açúcar Light 11253,Marca D,Higiene,Doces,Tradicional,L,1869.0,1,0,203,84.7,53.36,18.0,1,True
11254,PRD011254,7890000011254,Farinha Zero 11254,Marca E,Limpeza,Cereais,Orgânico,ML,1942.0,0,0,204,149.2,98.47,25.0,1,True
11255,PRD011255,7890000011255,Óleo Família 11255,Marca F,Laticínios,Perfumaria,Sem Glúten,CX,2015.0,0,0,205,62.5,44.38,32.0,1,True
11256,PRD011256,7890000011256,Água Econômico 11256,Marca G,Açougue,Grãos,Sem Lactose,UN,2088.0,0,0,206,251.6,198.76,39.0,1,True
11257,PRD011257,7890000011257,Chocolate Natural 11257,Marca H,Padaria,Sucos,Kids,KG,2161.0,0,0,207,11.9,7.02,46.0,1,True
11258,PRD011258,7890000011258,Ração Suave 11258,Marca I,Bazar,Banho,Família,G,2234.0,0,0,208,13.8,10.21,20.0,1,True
11259,PRD011259,7890000011259,Absorvente Extra 11259,Marca J,Pet,Casa,Refil,L,2307.0,0,1,209,20.7,15.73,27.0,1,True
11260,PRD011260,7890000011260,Arroz Max 11260,Marca K,Mercearia,Frios,Concentrado,ML,2380.0,0,1,210,91.0,65.52,34.0,1,True
